date,monetary_gold,foreign_exchange_reserves,gold,silver,platinum,palladium,dual_currency_basket,EUR_978,USD_840,JPY_392,CNY_156,INR_356,BRL_986
2012-01-11,44697,453952,1667.25,29.56,1495.09,648.66,35.8717,40.7591,31.8729,0.414931,5.04805,0.609978,17.3884
2012-01-12,44697,453952,1671.87,30.25,1512.93,653.06,35.6115,40.4061,31.6886,0.411968,5.01576,0.613318,17.6077
2012-01-13,44697,453952,1683.17,30.36,1527.84,652.9,35.5527,40.2852,31.6807,0.411999,5.01467,0.611597,17.5711
2012-01-14,44697,453952,1667.31,31.05,1505.86,641.74,35.6492,40.6189,31.583,0.411585,5.00507,0.614904,17.7632
2012-01-17,44697,453952,1687.4,30.43,1528.78,657.1,35.7368,40.3842,31.9344,0.41584,5.05843,0.620387,17.8914
2012-01-18,44697,453952,1685.56,30.32,1547.64,662.26,35.4254,40.1688,31.5445,0.411781,4.99794,0.617944,17.6621
2012-01-19,44697,453952,1680.4,30.84,1533.36,658.17,35.4661,40.2612,31.5428,0.411276,4.99823,0.622207,17.6414
2012-01-20,44697,453952,1684.02,30.51,1555.49,678.57,35.5275,40.4772,31.4777,0.41032,4.98254,0.624712,17.8172
2012-01-21,44697,453952,1655.76,30.97,1515.93,671.96,35.4724,40.5867,31.2879,0.40552,4.94514,0.621593,17.7218
2012-01-24,44697,453952,1687.33,30.58,1551.34,684.0,35.4158,40.4064,31.3325,0.406599,4.94672,0.623719,17.8553
2012-01-25,44697,453952,1656.75,32.21,1538.62,674.02,35.0656,40.1872,30.8752,0.400873,4.87452,0.617628,17.5717
2012-01-26,44697,453952,1635.72,31.5,1528.25,667.5,34.8443,39.9499,30.667,0.393671,4.84165,0.613064,17.4393
2012-01-27,44697,453952,1672.05,30.91,1558.83,679.36,34.6253,39.8384,30.36,0.391212,4.79318,0.607869,17.2451
2012-01-28,44697,453952,1680.98,32.56,1574.58,668.68,34.6023,39.7841,30.3626,0.393553,4.79359,0.612767,17.3451
2012-01-31,44697,453952,1679.63,32.68,1562.97,664.82,34.6867,39.9691,30.3647,0.395967,4.80219,0.612871,17.4761
2012-02-01,48841,456550,1693.83,32.34,1584.68,676.36,34.6577,39.9678,30.3131,0.397393,4.80109,0.611521,17.3406
2012-02-02,48841,456550,1704.93,32.85,1574.91,677.47,34.5787,39.6777,30.4067,0.399326,4.8211,0.6131,17.3842
2012-02-03,48841,456550,1695.92,32.8,1571.22,673.52,34.4969,39.7664,30.1855,0.397308,4.79181,0.615277,17.415
2012-02-04,48841,456550,1710.57,32.73,1585.64,690.25,34.5153,39.7425,30.2385,0.396909,4.79611,0.618121,17.5846
2012-02-07,48841,456550,1668.91,32.98,1564.91,674.56,34.409,39.5137,30.2324,0.394499,4.78914,0.620508,17.6169
2012-02-08,48841,456550,1663.79,32.42,1569.96,679.06,34.3045,39.4592,30.0871,0.392347,4.77111,0.615971,17.4256
2012-02-09,48841,456550,1663.96,31.77,1574.22,673.98,34.0663,39.4115,29.693,0.385148,4.71564,0.604684,17.1984
2012-02-10,48841,456550,1653.66,32.8,1588.77,681.31,34.0882,39.4767,29.6795,0.384449,4.715,0.601896,17.2405
2012-02-11,48841,456550,1648.7,32.48,1583.83,674.66,34.2735,39.6282,29.8923,0.384888,4.74699,0.601939,17.4157
2012-02-14,48841,456550,1659.47,32.24,1597.97,675.51,34.2597,39.6037,29.8873,0.385146,4.74575,0.606479,17.3683
2012-02-15,48841,456550,1664.74,32.73,1581.56,666.48,34.3421,39.5431,30.0868,0.385877,4.77546,0.609934,17.528
2012-02-16,48841,456550,1661.18,32.26,1572.12,662.35,34.2249,39.4572,29.944,0.38172,4.75362,0.607938,17.3982
2012-02-17,48841,456550,1666.69,32.72,1565.68,659.49,34.3085,39.3181,30.2098,0.38501,4.79308,0.611349,17.4724
2012-02-18,48841,456550,1670.45,32.0,1578.83,670.3,34.2221,39.3846,29.9982,0.37898,4.76283,0.60962,17.4764
2012-02-21,48841,456550,1655.94,32.06,1577.9,663.52,34.0783,39.3311,29.7805,0.37488,4.72811,0.605541,17.3354
2012-02-22,48841,456550,1663.07,32.13,1596.05,671.16,34.1644,39.5235,29.7796,0.373295,4.7288,0.606312,17.3349
2012-02-23,48841,456550,1679.47,32.21,1620.37,680.5,34.1082,39.4114,29.7692,0.372278,4.72835,0.60493,17.3329
2012-02-25,48841,456550,1683.9,32.71,1625.67,678.86,33.911,39.3645,29.449,0.365395,4.6763,0.5998,17.1845
2012-02-28,48841,456550,1652.81,33.31,1591.94,664.87,33.6378,39.1517,29.1264,0.359607,4.62302,0.59375,17.038
2012-02-29,48841,456550,1651.89,32.66,1591.62,658.99,33.4331,38.9121,28.9503,0.359118,4.59456,0.589379,16.9439
2012-03-01,50168,463810,1668.53,33.22,1611.61,670.03,33.5602,39.1029,29.0253,0.361079,4.61129,0.592861,17.1241
2012-03-02,50168,463810,1620.6,35.06,1593.29,662.93,33.691,39.0714,29.2889,0.360945,4.64977,0.595303,17.0512
2012-03-03,50168,463810,1614.87,32.55,1602.15,669.68,33.6399,38.949,29.296,0.359042,4.65193,0.592497,17.0942
2012-03-06,50168,463810,1598.95,33.16,1567.88,664.82,33.5029,38.653,29.2892,0.359995,4.64502,0.588018,16.9194
2012-03-07,50168,463810,1595.94,32.36,1545.28,651.44,33.6904,38.8721,29.4508,0.362048,4.66895,0.58871,16.9219
2012-03-08,50168,463810,1604.53,31.68,1544.93,643.72,33.8614,38.9938,29.6621,0.367264,4.6991,0.58702,16.8688
2012-03-12,50168,463810,1602.71,32.17,1571.84,655.33,33.6934,38.7691,29.5406,0.358307,4.68103,0.593662,16.4902
2012-03-13,50168,463810,1626.47,32.31,1606.2,673.38,33.8011,38.8543,29.6666,0.360754,4.69178,0.594128,16.5606
2012-03-14,50168,463810,1607.88,32.04,1610.96,664.12,33.7133,38.8517,29.5091,0.358446,4.66554,0.592041,16.4076
2012-03-15,50168,463810,1576.99,31.86,1597.86,663.24,33.5498,38.4843,29.5125,0.354824,4.65717,0.59087,16.4654
2012-03-16,50168,463810,1566.21,31.23,1597.83,663.86,33.6304,38.5781,29.5822,0.353854,4.67429,0.58931,16.3854
2012-03-17,50168,463810,1556.45,30.54,1578.16,661.66,33.4321,38.4117,29.3578,0.351422,4.64177,0.583248,16.318
2012-03-20,50168,463810,1553.97,30.32,1570.88,657.66,33.3884,38.4801,29.2224,0.350662,4.62468,0.583037,16.2311
2012-03-21,50168,463810,1545.77,30.42,1560.3,653.56,33.4109,38.6001,29.1652,0.349598,4.61205,0.580287,16.0116
2012-03-22,50168,463810,1555.08,30.26,1553.2,653.58,33.5059,38.7589,29.2079,0.349272,4.6169,0.577768,16.0969
2012-03-23,50168,463810,1538.23,30.06,1520.37,637.48,33.5112,38.7258,29.2447,0.351182,4.63532,0.57365,16.0447
2012-03-24,50168,463810,1560.78,30.05,1536.2,618.26,33.6406,38.8189,29.4038,0.35529,4.66386,0.575135,16.1559
2012-03-27,50168,463810,1558.19,29.64,1526.24,621.21,33.5114,38.7429,29.2311,0.353289,4.63361,0.569474,16.1444
2012-03-28,50168,463810,1576.54,30.0,1545.83,622.61,33.3027,38.6266,28.9468,0.349325,4.58527,0.568364,15.9258
2012-03-29,50168,463810,1568.14,30.87,1533.54,611.55,33.4428,38.7696,29.0845,0.351814,4.61176,0.57191,15.963
2012-03-30,50168,463810,1558.96,30.53,1545.07,610.12,33.675,39.0402,29.2853,0.355598,4.64183,0.572482,16.0643
2012-03-31,50168,463810,1565.96,29.98,1549.22,612.9,33.7573,39.1707,29.3282,0.356986,4.6563,0.574162,16.0905
2012-04-03,47827,465664,1570.08,30.6,1543.66,618.97,33.7668,39.1677,29.3479,0.35361,4.65951,0.577487,16.0678
2012-04-04,47827,465664,1577.34,30.53,1561.56,620.67,33.7,39.0846,29.2944,0.357096,4.65138,0.579456,15.9825
2012-04-05,47827,465664,1543.88,31.19,1539.38,610.27,33.6622,38.8368,29.4285,0.355739,4.67267,0.575731,16.1208
2012-04-06,47827,465664,1535.22,30.26,1518.66,605.57,33.606,38.7097,29.4303,0.35762,4.66378,0.577348,16.1138
2012-04-07,47827,465664,1544.85,29.62,1507.91,601.46,33.5345,38.5138,29.4606,0.357814,4.67043,0.575796,16.1747
2012-04-10,47827,465664,1554.04,29.79,1516.88,605.04,33.7233,38.7192,29.6358,0.364636,4.69768,0.578034,16.2709
2012-04-11,47827,465664,1566.19,29.79,1534.99,616.47,33.7755,38.8349,29.6359,0.365042,4.69532,0.577529,16.3077
2012-04-12,47827,465664,1584.86,30.23,1529.28,610.37,33.977,39.0781,29.8033,0.369081,4.72378,0.578817,16.2531
2012-04-13,47827,465664,1573.83,30.14,1515.36,611.28,33.7458,38.8507,29.569,0.364757,4.68784,0.574881,16.106
2012-04-14,47827,465664,1582.83,29.82,1510.34,614.94,33.6751,38.8134,29.4711,0.36411,4.67832,0.573535,16.1273
2012-04-17,47827,465664,1577.13,30.97,1503.21,615.25,33.8006,38.7374,29.7614,0.369225,4.71378,0.576436,16.1993
2012-04-18,47827,465664,1574.1,29.84,1497.87,622.21,33.7831,38.8509,29.6368,0.368182,4.70664,0.574524,16.0381
2012-04-19,47827,465664,1561.5,30.01,1502.23,626.88,33.626,38.6716,29.4978,0.362938,4.67915,0.571718,15.8463
2012-04-20,47827,465664,1557.99,29.99,1510.55,627.18,33.6571,38.723,29.5122,0.361913,4.68106,0.569679,15.7063
2012-04-21,47827,465664,1556.58,29.87,1496.78,626.43,33.7021,38.8118,29.5214,0.361582,4.67888,0.566521,15.697
2012-04-24,47827,465664,1547.23,30.14,1491.3,633.3,33.6958,38.8386,29.488,0.363556,4.67351,0.563017,15.7555
2012-04-25,47827,465664,1551.89,29.51,1473.53,636.38,33.6579,38.795,29.4549,0.363775,4.66893,0.559235,15.665
2012-04-26,47827,465664,1545.88,29.07,1459.94,630.13,33.5096,38.6593,29.2962,0.360081,4.64665,0.557227,15.5657
2012-04-27,47827,465664,1551.46,29.07,1467.45,626.89,33.535,38.7393,29.277,0.360621,4.64464,0.557604,15.582
2012-04-28,47827,465664,1564.66,29.04,1482.36,632.86,33.6193,38.7477,29.4234,0.363971,4.66446,0.558372,15.6026
2012-04-29,47827,465664,1570.4,29.4,1484.96,639.11,33.6636,38.9203,29.3627,0.365799,4.65343,0.559716,15.5679
2012-05-03,47912,476458,1560.44,29.07,1477.82,637.4,33.624,38.8223,29.3708,0.365013,4.65996,0.555109,15.4202
2012-05-04,47912,476458,1555.87,28.91,1474.88,631.82,33.6354,38.735,29.463,0.367163,4.67118,0.553348,15.3206
2012-05-05,47912,476458,1550.4,28.89,1453.83,624.63,33.7886,38.9157,29.5937,0.369068,4.69332,0.550171,15.5063
2012-05-06,47912,476458,1575.26,28.65,1466.25,635.37,33.9442,39.0001,29.8075,0.373294,4.72685,0.55741,15.4643
2012-05-11,47912,476458,1543.26,27.92,1452.02,596.92,34.2062,39.116,30.1891,0.378594,4.78266,0.566453,15.3128
2012-05-12,47912,476458,1536.39,28.43,1425.83,585.11,34.1974,39.0458,30.2306,0.378711,4.78605,0.563662,15.4799
2012-05-13,47912,476458,1535.96,27.73,1422.44,587.02,34.1408,38.9826,30.1793,0.37743,4.78262,0.562679,15.3506
2012-05-15,47912,476458,1520.87,27.81,1411.89,575.07,34.1998,39.0088,30.2652,0.378244,4.78986,0.563362,15.3943
2012-05-16,47912,476458,1520.22,27.63,1410.04,583.13,34.2238,38.983,30.3299,0.379574,4.80086,0.564225,15.2427
2012-05-17,47912,476458,1531.19,28.16,1420.15,590.57,34.7352,39.33,30.9758,0.385247,4.89829,0.569147,15.474
2012-05-18,47912,476458,1538.95,27.11,1438.48,600.86,34.7443,39.3919,30.9417,0.385158,4.89499,0.568363,15.467
2012-05-19,47912,476458,1602.73,27.73,1471.53,611.62,35.154,39.7518,31.3921,0.39614,4.96161,0.573581,15.6242
2012-05-22,47912,476458,1593.05,28.53,1470.58,618.09,35.0505,39.8077,31.1582,0.393039,4.92519,0.570454,15.3959
